PropertyID,Category,Price,area,Rate/sqft,Posted Date
101920,Other,77500000,3888.0 sq.ft. | 2156.5 sq.ft.,19933,2025-04-05
48632,Apartment,55789500,2861.0 sq.ft.,19500,2025-04-26
33659,Apartment,78100000,3885.0 sq.ft.,20102,2025-04-04
201829,Apartment,85000000,3900.0 sq.ft.,21794,2025-03-18
33954,Apartment,77500000,3883.0 sq.ft. | 2156.5 sq.ft.,19958,2025-04-04
34297,Apartment,58000000,2850.0 sq.ft.,20350,2025-03-15
188250,Apartment,33000000,1850.0 sq.ft. | 1600.0 sq.ft. | 1500.0 sq.ft.,17837,2024-10-07
188508,Other,17500000,1103.0 sq.ft.,15865,2024-09-29
216205,Apartment,16000000,1350.0 sq.ft. | 1300.0 sq.ft. | 1200.0 sq.ft.,11851,2024-10-02
134378,Apartment,17500000,1350.0 sq.ft. | 1100.0 sq.ft.,12962,2025-02-04
134195,Apartment,15000000,1350.0 sq.ft.,11111,2025-03-25
213484,Apartment,18500000,1550.0 sq.ft.,11935,2024-10-04
161905,Apartment,16000000,1350.0 sq.ft.,11851,2025-02-05
133544,Apartment,16000000,1350.0 sq.ft.,11851,2025-01-20
92924,Apartment,18500000,1550.0 sq.ft. | 1300.0 sq.ft. | 1250.0 sq.ft.,11935,2025-03-24
134996,Apartment,15000000,1350.0 sq.ft.,11111,2025-01-29
131879,Apartment,18800000,1575.0 sq.ft. | 1555.0 sq.ft. | 1550.0 sq.ft.,11936,2025-01-02
213509,Apartment,15800000,1350.0 sq.ft.,11703,2024-10-04
162228,Other,19200000,1550.0 sq.ft.,12387,2025-01-23
134994,Apartment,18000000,1550.0 sq.ft.,11612,2025-01-29
190379,Apartment,19000000,1550.0 sq.ft.,12258,2024-10-13
213463,Apartment,15500000,1350.0 sq.ft.,11481,2024-10-04
25712,Apartment,18150000,1550.0 sq.ft.,11709,2025-03-25
133506,Other,17500000,1350.0 sq.ft. | 1103.0 sq.ft.,12963,2025-02-05
135680,Apartment,15900000,1350.0 sq.ft. | 1160.0 sq.ft. | 1150.0 sq.ft.,11777,2025-02-03
184619,Apartment,16350001,1350.0 sq.ft.,12111,2025-03-30
55256,Other,17000000,1350.0 sq.ft.,12592,2025-03-18
192025,Other,15555555,1350.0 sq.ft. | 1340.0 sq.ft.,11522,2024-11-20
161832,Apartment,18000000,1550.0 sq.ft. | 1350.0 sq.ft.,11612,2024-12-09
195242,Other,17500000,1550.0 sq.ft. | 1510.0 sq.ft.,11290,2024-11-20
213561,Apartment,16000000,1800.0 sq.ft.,8888,2024-11-16
171290,Other,6000000,689.0 sq.ft.,8708,2025-04-07
146702,Apartment,44200000,2870.0 sq.ft. | 1786.0 sq.ft.,15400,2024-12-24
143237,Other,23579367,1558.0 sq.ft.,15134,2024-12-12
87500,Apartment,35742000,1932.0 sq.ft.,18500,2025-02-12
12855,Apartment,12550000,942.0 sq.ft.,13322,2025-03-07
213486,Apartment,10200000,1050.0 sq.ft.,9714,2024-10-04
147447,Other,12700000,1056.0 sq.ft. | 990.0 sq.ft. | 940.0 sq.ft.,12026,2024-12-23
141613,Apartment,12500000,940.0 sq.ft.,13297,2024-12-18
214980,Apartment,11700000,940.0 sq.ft.,12446,2024-10-04
141092,Apartment,12500000,929.0 sq.ft.,13455,2025-02-05
51441,Apartment,12000000,940.0 sq.ft. | 650.0 sq.ft.,12765,2025-03-29
140683,Apartment,12600000,940.0 sq.ft.,13404,2025-01-18
194575,Other,10800000,927.0 sq.ft. | 800.0 sq.ft.,11650,2025-04-18
148768,Apartment,13200000,940.0 sq.ft. | 700.0 sq.ft.,18857,2024-12-28
86331,Other,11500000,921.0 sq.ft.,12486,2025-02-27
136999,Apartment,11000000,929.0 sq.ft.,11840,2025-01-03
214984,Apartment,11500000,940.0 sq.ft.,12234,2024-10-04
1856,Other,12700000,940.0 sq.ft. | 890.0 sq.ft. | 810.0 sq.ft.,13510,2025-04-10
181811,Apartment,12500000,925.0 sq.ft.,13513,2024-11-26
186788,Apartment,12000000,929.0 sq.ft.,12917,2024-11-20
146232,Apartment,12500000,940.0 sq.ft.,13297,2024-12-27
52600,Apartment,9900000,1250.0 sq.ft.,7920,2025-04-08
187274,Apartment,9900000,1250.0 sq.ft.,7920,2024-11-19
211811,Apartment,12500000,929.0 sq.ft.,13455,2024-10-15
220146,Plot,8250000,904.0 sq.ft.,9126,2024-08-10
86250,Other,12500000,942.0 sq.ft.,13269,2025-02-10
193221,Apartment,46800000,2400.0 sq.ft.,19500,2024-10-24
202798,Apartment,45454500,2405.0 sq.ft.,18900,2024-10-21
162885,Apartment,5500000,550.0 sq.ft.,10000,2025-01-13
159118,Apartment,19600000,1185.0 sq.ft.,16540,2025-03-21
15178,Apartment,54400000,3400.0 sq.ft.,16000,2025-03-16
156814,Apartment,15562500,1245.0 sq.ft.,12500,2025-01-10
202342,Apartment,24500000,2400.0 sq.ft. | 1380.59 sq.ft.,10208,2025-04-03
194412,Other,28500000,2100.0 sq.ft.,13571,2024-11-03
87181,Other,22500000,1643.0 sq.ft.,13694,2025-02-11
134580,Apartment,15500000,1365.0 sq.ft. | 795.13 sq.ft.,11355,2025-01-09
186073,Apartment,27000000,2400.0 sq.ft. | 1800.0 sq.ft.,11250,2024-11-08
209845,Apartment,12400000,1365.0 sq.ft.,9084,2025-03-28
179869,Apartment,32000000,2400.0 sq.ft. | 1380.59 sq.ft.,23178,2024-10-17
85683,Apartment,15500000,1365.0 sq.ft.,11355,2025-02-11
145113,Apartment,20000000,1685.0 sq.ft.,11869,2025-01-13
78298,Apartment,25000000,2835.0 sq.ft.,8818,2025-03-28
162181,Apartment,14500000,1365.0 sq.ft. | 1150.0 sq.ft. | 850.0 sq.ft.,10622,2025-01-27
137563,Apartment,19500000,1685.0 sq.ft. | 993.52 sq.ft.,11572,2024-12-28
215378,Apartment,30000000,2835.0 sq.ft. | 1643.02 sq.ft.,10582,2024-11-01
187077,Apartment,28800000,2400.0 sq.ft. | 1380.0 sq.ft.,12000,2024-11-25
70688,Other,13800000,1365.0 sq.ft. | 795.13 sq.ft.,10109,2025-04-24
215376,Apartment,22100000,2400.0 sq.ft. | 1380.59 sq.ft.,9208,2024-11-01
89955,Apartment,14500000,1365.0 sq.ft. | 1265.0 sq.ft. | 1075.0 sq.ft.,10622,2025-02-13
216666,Apartment,12000000,1365.0 sq.ft. | 1105.0 sq.ft. | 795.13 sq.ft.,8791,2024-10-11
206373,Apartment,15500000,1365.0 sq.ft. | 1062.0 sq.ft.,11355,2024-11-22
220537,Apartment,16000000,1685.0 sq.ft. | 1432.0 sq.ft. | 993.52 sq.ft.,16104,2024-10-13
93150,Apartment,14000000,1365.0 sq.ft. | 795.13 sq.ft.,10256,2025-02-23
212028,Apartment,13000000,1365.0 sq.ft. | 1000.0 sq.ft. | 830.0 sq.ft.,9523,2024-11-19
207146,Apartment,15000000,1365.0 sq.ft. | 795.13 sq.ft.,10989,2024-11-07
203673,Apartment,29000000,2865.0 sq.ft.,10122,2024-10-04
209139,Apartment,25000000,2835.0 sq.ft. | 2600.0 sq.ft. | 1900.0 sq.ft.,8818,2024-11-09
144629,Apartment,14500000,1365.0 sq.ft. | 795.13 sq.ft.,10622,2024-12-16
212672,Apartment,21500000,2399.0 sq.ft. | 1700.0 sq.ft.,9148,2024-11-17
146263,Apartment,15000000,1365.0 sq.ft. | 795.13 sq.ft.,10989,2024-12-26
98060,Apartment,18100000,1685.0 sq.ft.,10741,2025-02-11
159378,Apartment,14000000,1365.0 sq.ft. | 795.13 sq.ft.,10256,2025-01-03
157481,Apartment,15000000,1365.0 sq.ft. | 795.13 sq.ft.,10989,2025-01-05
192321,Apartment,29500000,2835.0 sq.ft. | 1643.02 sq.ft.,17954,2024-10-06
213502,Apartment,14600000,1365.0 sq.ft. | 795.13 sq.ft.,10695,2024-10-04
136928,Apartment,27000000,2835.0 sq.ft. | 1643.02 sq.ft.,9523,2025-01-23
203186,Apartment,23999999,2400.0 sq.ft. | 1380.59 sq.ft.,9999,2024-11-14
141305,Apartment,23800000,2440.0 sq.ft. | 2340.0 sq.ft. | 2240.0 sq.ft.,9754,2025-02-01
162994,Apartment,17500000,1685.0 sq.ft. | 1314.0 sq.ft.,13318,2025-01-20
186178,Apartment,19200000,1685.0 sq.ft. | 993.52 sq.ft.,11394,2025-04-02
204438,Apartment,12000000,1365.0 sq.ft.,8791,2025-04-04
195301,Apartment,14000003,1365.0 sq.ft. | 795.13 sq.ft.,10256,2024-11-07
101768,Apartment,15500000,1365.0 sq.ft. | 795.13 sq.ft.,11355,2025-05-03
193786,Apartment,12800000,1365.0 sq.ft.,9377,2024-10-06
184940,Apartment,25500000,2400.0 sq.ft.,10625,2024-11-04
152938,Apartment,15500000,1365.0 sq.ft. | 1062.0 sq.ft.,11355,2025-01-22
161077,Apartment,10800000,1365.0 sq.ft. | 795.13 sq.ft.,7912,2025-02-05
161919,Apartment,12800000,1365.0 sq.ft.,9377,2024-12-13
182935,Other,14000000,1365.0 sq.ft. | 795.13 sq.ft.,10256,2024-11-08
203664,Apartment,21600000,2400.0 sq.ft.,9000,2024-10-11
209649,Apartment,24000000,2400.0 sq.ft. | 2295.0 sq.ft. | 1700.0 sq.ft.,10000,2024-11-09
212441,Apartment,27600000,2400.0 sq.ft. | 1380.59 sq.ft.,11500,2024-11-20
89961,Apartment,24500000,2400.0 sq.ft. | 2300.0 sq.ft. | 2200.0 sq.ft.,10208,2025-02-13
150366,Apartment,26200000,2835.0 sq.ft.,9241,2025-02-01
146874,Apartment,19000000,1685.0 sq.ft. | 1500.0 sq.ft. | 1380.0 sq.ft.,11275,2025-01-27
203626,Apartment,21820000,2400.0 sq.ft.,9091,2024-11-07
94407,Other,19000000,1685.0 sq.ft. | 993.52 sq.ft.,11275,2025-02-17
37388,Apartment,13400000,1750.0 sq.ft.,7657,2025-03-21
215383,Apartment,22000000,2400.0 sq.ft. | 1380.59 sq.ft.,15935,2024-11-01
163296,Apartment,21800000,2400.0 sq.ft. | 1380.59 sq.ft.,9083,2024-12-26
200779,Apartment,24000000,2400.0 sq.ft. | 1800.0 sq.ft.,13333,2025-04-03
203675,Apartment,22500000,2400.0 sq.ft.,9375,2024-10-04
220536,Apartment,11000000,1365.0 sq.ft. | 1160.0 sq.ft. | 795.13 sq.ft.,8058,2024-10-13
211530,Apartment,15000000,1365.0 sq.ft. | 795.13 sq.ft.,10989,2024-10-25
203719,Apartment,21360000,2400.0 sq.ft.,8900,2024-10-18
188148,Apartment,14000000,1365.0 sq.ft. | 795.13 sq.ft.,10256,2024-10-10
190256,Apartment,18500000,1700.0 sq.ft. | 1665.0 sq.ft.,10882,2024-10-03
148368,Other,23000000,2400.0 sq.ft. | 1380.59 sq.ft.,9583,2025-03-28
214596,Apartment,13700000,1365.0 sq.ft.,10036,2024-11-15
101784,Apartment,13000000,1365.0 sq.ft. | 1099.0 sq.ft. | 795.13 sq.ft.,9523,2025-01-13
54224,Apartment,24900000,2835.0 sq.ft. | 1643.02 sq.ft.,8783,2025-05-02
211307,Apartment,13650000,1365.0 sq.ft.,10000,2024-11-21
194434,Apartment,23500000,2400.0 sq.ft. | 1380.59 sq.ft.,9791,2024-10-06
159364,Other,25000000,2835.0 sq.ft. | 1643.02 sq.ft.,8818,2025-01-09
131912,Apartment,19500000,1685.0 sq.ft.,10089,2025-04-08
214702,Apartment,13800000,1365.0 sq.ft.,10109,2024-11-07
89113,Apartment,20000000,1685.0 sq.ft.,11869,2025-04-11
204220,Apartment,19300000,1685.0 sq.ft. | 993.52 sq.ft.,11454,2024-10-10
214535,Apartment,13650000,1365.0 sq.ft. | 795.13 sq.ft.,10000,2024-11-15
140645,Apartment,29000000,2400.0 sq.ft. | 1380.59 sq.ft.,12083,2025-01-02
124756,Apartment,15000000,1365.0 sq.ft. | 1175.0 sq.ft. | 895.13 sq.ft.,10989,2025-04-04
210872,Apartment,23500000,2835.0 sq.ft. | 1643.02 sq.ft.,8289,2024-11-05
215326,Apartment,27200000,2835.0 sq.ft. | 1643.02 sq.ft.,9594,2024-10-28
184950,Apartment,23000000,2400.0 sq.ft. | 1380.59 sq.ft.,9583,2024-11-13
157476,Apartment,23500000,2400.0 sq.ft. | 1380.59 sq.ft.,9791,2025-01-15
131966,Apartment,22800000,2400.0 sq.ft. | 1380.59 sq.ft.,9500,2025-04-08
203594,Apartment,13300000,1365.0 sq.ft.,9743,2024-11-22
210873,Apartment,15500000,1365.0 sq.ft. | 795.13 sq.ft.,11355,2024-11-05
188147,Apartment,25000000,2400.0 sq.ft.,10416,2024-10-10
132698,Apartment,28000000,2835.0 sq.ft. | 1643.02 sq.ft.,17041,2025-04-26
86283,Apartment,14000000,1365.0 sq.ft. | 795.13 sq.ft.,10256,2025-02-15
85834,Other,15500000,1365.0 sq.ft. | 795.0 sq.ft.,19496,2025-02-26
184249,Apartment,28000000,2835.0 sq.ft. | 1643.02 sq.ft.,9876,2025-03-21
100075,Apartment,23000000,2400.0 sq.ft. | 1789.0 sq.ft. | 1380.59 sq.ft.,9583,2025-01-13
217250,Other,24000000,2400.0 sq.ft.,10000,2024-11-09
90144,Other,14800000,1365.0 sq.ft. | 795.13 sq.ft.,10842,2025-02-17
183344,Apartment,24000000,2400.0 sq.ft. | 1920.0 sq.ft. | 1680.0 sq.ft.,14285,2024-10-29
118699,Apartment,24000000,2400.0 sq.ft. | 1380.59 sq.ft.,10000,2025-04-24
171065,Penthouse,17300000,1685.0 sq.ft. | 993.52 sq.ft.,10267,2025-04-02
215373,Apartment,14500000,1365.0 sq.ft. | 795.13 sq.ft.,10622,2024-11-01
193936,Apartment,14000000,1366.0 sq.ft. | 1266.0 sq.ft. | 1166.0 sq.ft.,10248,2024-11-22
186915,Apartment,18500003,1685.0 sq.ft. | 993.52 sq.ft.,10979,2024-10-17
144575,Apartment,27800000,2835.0 sq.ft. | 2784.0 sq.ft. | 2578.0 sq.ft.,9805,2025-01-24
141208,Apartment,23200000,2400.0 sq.ft. | 2300.0 sq.ft. | 2200.0 sq.ft.,9666,2025-01-11
186069,Apartment,31893750,2835.0 sq.ft. | 1643.02 sq.ft.,19411,2024-11-08
85521,Apartment,13500000,1365.0 sq.ft.,9890,2025-04-06
163693,Apartment,12283635,1365.0 sq.ft. | 1092.0 sq.ft. | 955.0 sq.ft.,8999,2024-12-12
191249,Other,13000000,1365.0 sq.ft.,9523,2024-10-25
118632,Apartment,23500000,2400.0 sq.ft. | 1380.59 sq.ft.,9791,2025-05-03
88848,Apartment,15000000,1365.0 sq.ft. | 795.13 sq.ft.,10989,2025-03-18
187885,Apartment,14800000,1365.0 sq.ft. | 795.13 sq.ft.,18613,2024-10-24
200124,Apartment,25200000,2400.0 sq.ft.,10500,2024-10-25
89077,Apartment,25500000,2835.0 sq.ft.,8994,2025-04-19
151070,Apartment,25515000,2835.0 sq.ft.,9000,2025-01-03
134949,Apartment,28800000,2400.0 sq.ft. | 1380.59 sq.ft.,20860,2024-12-20
54318,Apartment,12900000,1365.0 sq.ft. | 795.13 sq.ft.,9450,2025-05-02
188129,Apartment,14500000,1365.0 sq.ft.,10622,2024-10-11
187648,Other,17500000,1685.0 sq.ft. | 993.52 sq.ft.,10385,2024-11-08
206195,Apartment,17500000,1685.0 sq.ft. | 1314.0 sq.ft.,13318,2024-11-20
210871,Apartment,23500000,2400.0 sq.ft. | 1380.59 sq.ft.,9791,2024-11-05
186658,Apartment,14900000,1365.0 sq.ft. | 795.13 sq.ft.,18739,2024-11-13
215798,Apartment,17000000,1685.0 sq.ft. | 1427.0 sq.ft. | 993.52 sq.ft.,10089,2024-10-11
200123,Apartment,16000000,1365.0 sq.ft.,11721,2024-10-26
90146,Other,15000000,1365.0 sq.ft. | 795.13 sq.ft.,10989,2025-02-17
209594,Apartment,28200000,2835.0 sq.ft. | 2730.0 sq.ft. | 2250.0 sq.ft.,9947,2024-10-04
143683,Apartment,29000000,2835.0 sq.ft. | 2268.0 sq.ft. | 1643.02 sq.ft.,10229,2024-12-12
193935,Apartment,24500000,2400.0 sq.ft. | 2300.0 sq.ft. | 2200.0 sq.ft.,10208,2024-11-22
161058,Apartment,10200000,1365.0 sq.ft. | 795.13 sq.ft.,7472,2025-02-05
178633,Penthouse,29100000,2835.0 sq.ft. | 1643.02 sq.ft.,10264,2025-04-02
157015,Other,25000000,2400.0 sq.ft. | 1643.02 sq.ft.,10416,2024-12-12
101181,Apartment,12500000,1685.0 sq.ft.,7418,2025-02-09
211672,Apartment,12200000,1365.0 sq.ft.,8937,2024-10-23
199205,Apartment,23000000,2400.0 sq.ft. | 1380.59 sq.ft.,9583,2024-11-05
198252,Apartment,15000000,1365.0 sq.ft. | 795.13 sq.ft.,10989,2024-11-12
155901,Apartment,29100000,2835.0 sq.ft. | 2268.0 sq.ft. | 1984.0 sq.ft.,10264,2025-01-07
159371,Apartment,23000000,2400.0 sq.ft. | 1380.59 sq.ft.,9583,2025-01-03
174360,Apartment,27500000,2835.0 sq.ft. | 1643.02 sq.ft.,9700,2025-03-28
197944,Apartment,24000000,2400.0 sq.ft. | 1380.59 sq.ft.,10000,2024-11-21
41593,Other,22000000,2400.0 sq.ft. | 1380.59 sq.ft.,9166,2025-03-27
198431,Other,23050000,2400.0 sq.ft. | 1380.59 sq.ft.,9604,2024-11-09
209591,Apartment,19200000,1685.0 sq.ft. | 1535.0 sq.ft. | 1180.0 sq.ft.,11394,2024-10-04
78648,Apartment,25000000,2835.0 sq.ft. | 1643.02 sq.ft.,8818,2025-03-21
200137,Apartment,14000000,1365.0 sq.ft.,10256,2024-10-20
193782,Apartment,18000000,1685.0 sq.ft.,10682,2024-11-12
215733,Apartment,21000000,2400.0 sq.ft. | 2255.0 sq.ft. | 1889.0 sq.ft.,8750,2024-11-09
41090,Apartment,18000000,1685.0 sq.ft.,10682,2025-03-25
89444,Apartment,32000000,2835.0 sq.ft. | 1643.02 sq.ft.,11287,2025-02-23
85410,Apartment,24800000,2835.0 sq.ft.,8747,2025-04-04
78612,Apartment,24000000,2835.0 sq.ft.,8465,2025-03-26
150749,Apartment,26500000,2835.0 sq.ft. | 2600.0 sq.ft. | 2400.0 sq.ft.,11041,2025-03-26
212440,Apartment,32602500,2835.0 sq.ft. | 1643.02 sq.ft.,11500,2024-11-20
155919,Apartment,24800000,2400.0 sq.ft. | 1920.0 sq.ft. | 1680.0 sq.ft.,10333,2024-12-12
88987,Apartment,19000000,1685.0 sq.ft. | 993.52 sq.ft.,11275,2025-03-18
137382,Apartment,15000000,1365.0 sq.ft. | 795.13 sq.ft.,10989,2025-01-09
216414,Apartment,12500000,1365.0 sq.ft. | 1317.0 sq.ft. | 1023.0 sq.ft.,9157,2024-11-09
180485,Apartment,14700000,1365.0 sq.ft. | 900.0 sq.ft.,16333,2025-04-03
180722,Apartment,27500000,2835.0 sq.ft. | 2200.0 sq.ft.,12500,2025-04-03
161098,Apartment,10400000,1365.0 sq.ft. | 795.13 sq.ft.,7619,2025-02-05
214723,Apartment,14000000,1365.0 sq.ft.,10256,2024-10-04
15544,Apartment,28800000,2400.0 sq.ft. | 1380.0 sq.ft.,12000,2025-04-23
215381,Other,14000000,1365.0 sq.ft. | 795.13 sq.ft.,17607,2024-11-01
198253,Apartment,15200000,1365.0 sq.ft.,11135,2024-10-07
218379,Apartment,17000000,1685.0 sq.ft.,10089,2024-10-11
209592,Apartment,24500000,2400.0 sq.ft. | 2285.0 sq.ft. | 1680.0 sq.ft.,10208,2024-10-04
203596,Apartment,20880000,2400.0 sq.ft.,8700,2024-11-22
204211,Apartment,26400000,2400.0 sq.ft.,11000,2024-11-12
219956,Other,14100000,1365.0 sq.ft.,10329,2024-08-21
89122,Apartment,13500000,1365.0 sq.ft.,9890,2025-04-11
210686,Apartment,15000000,1365.0 sq.ft. | 1250.0 sq.ft. | 1180.0 sq.ft.,10989,2024-11-09
146262,Apartment,26500000,2835.0 sq.ft. | 1643.02 sq.ft.,9347,2024-12-26
96085,Apartment,25800000,2400.0 sq.ft. | 1380.59 sq.ft.,10750,2025-02-20
203606,Apartment,21120000,2400.0 sq.ft.,8800,2024-11-15
191319,Apartment,16000000,1365.0 sq.ft. | 1150.0 sq.ft. | 1000.0 sq.ft.,11721,2024-10-24
86602,Apartment,19500000,1685.0 sq.ft. | 1385.0 sq.ft. | 1193.0 sq.ft.,11572,2025-02-10
15626,Apartment,15000000,1365.0 sq.ft.,10989,2025-03-06
118082,Apartment,26000000,2835.0 sq.ft. | 1643.02 sq.ft.,9171,2025-05-03
212027,Apartment,17000000,1685.0 sq.ft. | 1250.0 sq.ft. | 993.52 sq.ft.,10089,2024-11-19
199450,Apartment,18500000,1685.0 sq.ft. | 993.52 sq.ft.,10979,2024-11-05
215368,Apartment,21600000,2400.0 sq.ft. | 1380.59 sq.ft.,9000,2024-11-01
147362,Apartment,14000000,1365.0 sq.ft. | 795.13 sq.ft.,10256,2025-02-02
215419,Apartment,18500000,1685.0 sq.ft. | 993.52 sq.ft.,10979,2024-10-04
203164,Apartment,24000000,2400.0 sq.ft. | 1380.59 sq.ft.,10000,2024-11-15
215314,Apartment,28500000,2835.0 sq.ft. | 1643.02 sq.ft.,17346,2024-11-01
88437,Apartment,15000000,1365.0 sq.ft.,10989,2025-02-11
203048,Apartment,23199999,2400.0 sq.ft. | 1380.59 sq.ft.,9666,2024-11-21
85682,Apartment,19500000,1685.0 sq.ft. | 993.52 sq.ft.,11572,2025-02-15
139856,Other,28500000,2100.0 sq.ft.,13571,2025-01-05
215384,Apartment,18000000,1685.0 sq.ft.,10089,2024-11-01
187426,Apartment,15800000,1365.0 sq.ft. | 1000.0 sq.ft. | 900.0 sq.ft.,11575,2024-11-13
216229,Apartment,13500000,1365.0 sq.ft. | 795.13 sq.ft.,9890,2024-11-05
133654,Apartment,27600000,2835.0 sq.ft. | 1643.02 sq.ft.,16798,2025-04-26
186916,Apartment,23000003,2400.0 sq.ft. | 1380.59 sq.ft.,9583,2024-11-25
23729,Other,19500000,1685.0 sq.ft. | 993.0 sq.ft.,19637,2025-04-24
218997,Apartment,14500000,1365.0 sq.ft. | 795.13 sq.ft.,10622,2024-09-30
143576,Apartment,24500000,2835.0 sq.ft.,8641,2025-04-08
199253,Apartment,28000000,2835.0 sq.ft. | 2730.0 sq.ft. | 2250.0 sq.ft.,9876,2024-11-17
210483,Apartment,14500000,1365.0 sq.ft. | 1300.0 sq.ft. | 795.13 sq.ft.,10622,2024-11-21
216436,Apartment,16500000,1685.0 sq.ft. | 993.52 sq.ft.,16607,2024-10-28
216428,Apartment,12500000,1365.0 sq.ft. | 795.13 sq.ft.,15720,2024-11-01
160536,Apartment,28000000,2835.0 sq.ft. | 1643.02 sq.ft.,9876,2025-01-27
90110,Apartment,19500000,1685.0 sq.ft. | 993.52 sq.ft.,11572,2025-02-28
209070,Apartment,13650000,1365.0 sq.ft. | 795.13 sq.ft.,10000,2024-11-21
92965,Apartment,21000000,1610.0 sq.ft. | 1250.0 sq.ft.,13043,2025-02-09
163503,Apartment,3095000,654.0 sq.ft.,4732,2025-01-20
195894,Apartment,68000000,3505.0 sq.ft.,19400,2024-10-16
26883,Apartment,56250000,3125.0 sq.ft.,18000,2025-04-25
196978,Apartment,56000000,1966.0 sq.ft. | 1933.0 sq.ft. | 1900.0 sq.ft.,28484,2024-11-21
157008,Other,24079367,1558.0 sq.ft.,15455,2024-12-12
156177,Apartment,42500000,2700.0 sq.ft.,15740,2024-12-15
215292,Other,17600000,1450.0 sq.ft.,12137,2024-11-08
19173,Other,29800000,2309.0 sq.ft.,12906,2025-04-21
197950,Apartment,35500000,2535.0 sq.ft. | 2000.0 sq.ft. | 1650.0 sq.ft.,21515,2024-11-15
150779,Apartment,23000000,1500.0 sq.ft.,15333,2025-01-28
87648,Penthouse,60000000,2800.0 sq.ft. | 2200.0 sq.ft.,21428,2025-02-06
88054,Apartment,33500000,1750.0 sq.ft. | 1650.0 sq.ft. | 1500.0 sq.ft.,19142,2025-02-11
160745,Apartment,31500000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,16578,2025-01-21
206162,Apartment,36500000,1900.0 sq.ft. | 1700.0 sq.ft. | 1550.0 sq.ft.,19210,2024-10-03
137664,Apartment,41000000,3000.0 sq.ft. | 2300.0 sq.ft. | 2200.0 sq.ft.,13666,2024-12-30
47597,Apartment,31100000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,16368,2025-04-16
207892,Apartment,29000000,1550.0 sq.ft. | 1450.0 sq.ft. | 1350.0 sq.ft.,18709,2024-10-28
153605,Apartment,28300000,1585.0 sq.ft. | 1250.0 sq.ft.,17854,2025-03-19
206159,Apartment,29000000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,15263,2024-10-05
152976,Apartment,34500000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,18157,2025-01-21
45726,Apartment,39000000,1900.0 sq.ft. | 1700.0 sq.ft. | 1550.0 sq.ft.,20526,2025-03-11
42710,Apartment,33000000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,17368,2025-03-07
94992,Apartment,38600000,1900.0 sq.ft. | 1700.0 sq.ft. | 1550.0 sq.ft.,20315,2025-02-17
82997,Other,38500000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,20263,2025-03-19
45526,Apartment,33500000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,17631,2025-03-10
142343,Apartment,29500000,1550.0 sq.ft.,19032,2025-01-18
99418,Apartment,33500000,1900.0 sq.ft. | 1700.0 sq.ft. | 1550.0 sq.ft.,21612,2025-02-13
94983,Apartment,32100000,1900.0 sq.ft. | 1700.0 sq.ft. | 1550.0 sq.ft.,16894,2025-02-25
45418,Apartment,29900000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,15736,2025-05-01
201119,Apartment,29000000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,15263,2025-03-07
144267,Apartment,33000000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,17368,2025-02-01
201204,Apartment,31400000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,16526,2025-04-03
45736,Other,33800000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,17789,2025-03-19
144268,Apartment,37000000,1900.0 sq.ft. | 1700.0 sq.ft. | 1550.0 sq.ft.,19473,2025-02-01
144263,Apartment,38500000,1900.0 sq.ft. | 1700.0 sq.ft. | 1550.0 sq.ft.,20263,2025-02-01
140670,Other,37500000,2100.0 sq.ft. | 1675.0 sq.ft. | 1500.0 sq.ft.,17857,2025-01-19
45238,Apartment,34400000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,18105,2025-03-24
104608,Apartment,39200000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,20631,2025-04-14
138857,Apartment,32000000,1900.0 sq.ft. | 1700.0 sq.ft. | 1550.0 sq.ft.,16842,2025-01-09
136187,Apartment,29500000,1550.0 sq.ft. | 1500.0 sq.ft.,19032,2025-01-06
152971,Apartment,38400000,1900.0 sq.ft. | 1700.0 sq.ft. | 1550.0 sq.ft.,20210,2025-01-28
188591,Apartment,38000000,1700.0 sq.ft.,22352,2024-11-08
206185,Apartment,29700000,1900.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,15631,2024-11-19
206144,Apartment,30500000,1900.0 sq.ft. | 1700.0 sq.ft. | 1550.0 sq.ft.,16052,2024-11-08
94996,Apartment,31000000,1900.0 sq.ft. | 1700.0 sq.ft. | 1550.0 sq.ft.,16315,2025-02-13
