city,location,year,month,quarter,property_category,rate_sqft
Gurgaon,Sector 90 Gurgaon,2025,Apr,Q2,Other,11194.315789473685
Gurgaon,Sector 90 Gurgaon,2025,Feb,Q1,Apartment,10298.847222222223
Gurgaon,Sector 90 Gurgaon,2025,Feb,Q1,Other,10536.857142857143
Gurgaon,Sector 90 Gurgaon,2025,Jan,Q1,Apartment,10256.191489361701
Gurgaon,Sector 90 Gurgaon,2025,Jan,Q1,Other,8101.785714285715
Gurgaon,Sector 90 Gurgaon,2025,Mar,Q1,Apartment,10742.09090909091
Gurgaon,Sector 90 Gurgaon,2025,Mar,Q1,Other,11041.444444444445
Gurgaon,Sector 90 Gurgaon,2025,Mar,Q1,Plot,10102.0
Gurgaon,Sector 90 Gurgaon,2025,Mar,Q1,Studio,10486.0
Gurgaon,Sector 90 Gurgaon,2025,May,Q2,Apartment,10295.1
Gurgaon,Sector 91 Gurgaon,2024,Aug,Q3,Apartment,10445.5
Gurgaon,Sector 91 Gurgaon,2024,Aug,Q3,Other,10595.0
Gurgaon,Sector 91 Gurgaon,2024,Dec,Q4,Apartment,10507.363636363636
Gurgaon,Sector 91 Gurgaon,2024,Dec,Q4,Other,10894.5
Gurgaon,Sector 91 Gurgaon,2024,Dec,Q4,Penthouse,10204.0
Gurgaon,Sector 91 Gurgaon,2024,Nov,Q4,Apartment,10729.5
Gurgaon,Sector 91 Gurgaon,2024,Nov,Q4,Other,10185.0
Gurgaon,Sector 91 Gurgaon,2024,Nov,Q4,Penthouse,9166.0
Gurgaon,Sector 91 Gurgaon,2024,Nov,Q4,Villa,10530.5
Gurgaon,Sector 91 Gurgaon,2024,Oct,Q4,Apartment,10488.421052631578
Gurgaon,Sector 91 Gurgaon,2024,Oct,Q4,Other,10833.9
Gurgaon,Sector 91 Gurgaon,2024,Oct,Q4,Plot,11001.0
Gurgaon,Sector 91 Gurgaon,2024,Oct,Q4,Villa,10363.857142857143
Gurgaon,Sector 91 Gurgaon,2024,Sep,Q3,Apartment,9971.0
Gurgaon,Sector 91 Gurgaon,2024,Sep,Q3,Other,10059.0
Gurgaon,Sector 91 Gurgaon,2024,Sep,Q3,Plot,11001.0
Gurgaon,Sector 91 Gurgaon,2025,Apr,Q2,Apartment,10642.430769230768
Gurgaon,Sector 91 Gurgaon,2025,Apr,Q2,Other,10730.125
Gurgaon,Sector 91 Gurgaon,2025,Feb,Q1,Apartment,10356.081632653062
Gurgaon,Sector 91 Gurgaon,2025,Feb,Q1,Other,11024.2
Gurgaon,Sector 91 Gurgaon,2025,Jan,Q1,Apartment,10560.152173913044
Gurgaon,Sector 91 Gurgaon,2025,Jan,Q1,Other,11185.0
Gurgaon,Sector 91 Gurgaon,2025,Jan,Q1,Penthouse,10472.5
Gurgaon,Sector 91 Gurgaon,2025,Mar,Q1,Apartment,10327.76
Gurgaon,Sector 91 Gurgaon,2025,Mar,Q1,Other,11496.222222222223
Gurgaon,Sector 91 Gurgaon,2025,Mar,Q1,Penthouse,9339.0
Gurgaon,Sector 91 Gurgaon,2025,May,Q2,Apartment,10190.75
Gurgaon,Sector 91 Gurgaon,2025,May,Q2,Other,9844.0
Gurgaon,Sector 92 Gurgaon,2024,Aug,Q3,Apartment,9211.777777777777
Gurgaon,Sector 92 Gurgaon,2024,Aug,Q3,Other,9507.444444444445
Gurgaon,Sector 92 Gurgaon,2024,Dec,Q4,Apartment,10246.733333333334
Gurgaon,Sector 92 Gurgaon,2024,Dec,Q4,Other,11274.714285714286
Gurgaon,Sector 92 Gurgaon,2024,Nov,Q4,Apartment,10130.410071942446
Gurgaon,Sector 92 Gurgaon,2024,Nov,Q4,Other,10896.666666666666
Gurgaon,Sector 92 Gurgaon,2024,Nov,Q4,Plot,8125.0
Gurgaon,Sector 92 Gurgaon,2024,Oct,Q4,Apartment,10208.056179775282
Gurgaon,Sector 92 Gurgaon,2024,Oct,Q4,Other,10414.434782608696
Gurgaon,Sector 92 Gurgaon,2024,Oct,Q4,Plot,8108.0
Gurgaon,Sector 92 Gurgaon,2024,Oct,Q4,Villa,11127.166666666666
Gurgaon,Sector 92 Gurgaon,2024,Sep,Q3,Apartment,9773.619047619048
Gurgaon,Sector 92 Gurgaon,2024,Sep,Q3,Other,10132.555555555555
Gurgaon,Sector 92 Gurgaon,2025,Apr,Q2,Apartment,10193.19266055046
Gurgaon,Sector 92 Gurgaon,2025,Apr,Q2,Other,10884.125
Gurgaon,Sector 92 Gurgaon,2025,Apr,Q2,Plot,18888.0
Gurgaon,Sector 92 Gurgaon,2025,Apr,Q2,Villa,10000.0
Gurgaon,Sector 92 Gurgaon,2025,Feb,Q1,Apartment,10709.838709677419
Gurgaon,Sector 92 Gurgaon,2025,Feb,Q1,Other,10949.0
Gurgaon,Sector 92 Gurgaon,2025,Jan,Q1,Apartment,10093.821782178218
Gurgaon,Sector 92 Gurgaon,2025,Jan,Q1,Other,10696.04347826087
Gurgaon,Sector 92 Gurgaon,2025,Mar,Q1,Apartment,10727.140625
Gurgaon,Sector 92 Gurgaon,2025,Mar,Q1,Other,9582.518518518518
Gurgaon,Sector 92 Gurgaon,2025,May,Q2,Apartment,10705.611111111111
Gurgaon,Sector 92 Gurgaon,2025,May,Q2,Other,10211.4
Gurgaon,Sector 93 Gurgaon,2024,Aug,Q3,Apartment,12995.0
Gurgaon,Sector 93 Gurgaon,2024,Aug,Q3,Other,12391.0
Gurgaon,Sector 93 Gurgaon,2024,Dec,Q4,Apartment,12048.5
Gurgaon,Sector 93 Gurgaon,2024,Dec,Q4,Other,12532.333333333334
Gurgaon,Sector 93 Gurgaon,2024,Jul,Q3,Apartment,10270.0
Gurgaon,Sector 93 Gurgaon,2024,Nov,Q4,Apartment,13733.166666666666
Gurgaon,Sector 93 Gurgaon,2024,Nov,Q4,Other,20058.0
Gurgaon,Sector 93 Gurgaon,2024,Oct,Q4,Apartment,16561.285714285714
Gurgaon,Sector 93 Gurgaon,2024,Oct,Q4,Other,16178.5
Gurgaon,Sector 93 Gurgaon,2024,Oct,Q4,Villa,11329.0
Gurgaon,Sector 93 Gurgaon,2024,Sep,Q3,Other,16652.75
Gurgaon,Sector 93 Gurgaon,2025,Apr,Q2,Apartment,14831.666666666666
Gurgaon,Sector 93 Gurgaon,2025,Apr,Q2,Other,12513.133333333333
Gurgaon,Sector 93 Gurgaon,2025,Apr,Q2,Plot,12068.0
Gurgaon,Sector 93 Gurgaon,2025,Feb,Q1,Apartment,15837.5625
Gurgaon,Sector 93 Gurgaon,2025,Feb,Q1,Other,12953.772727272728
Gurgaon,Sector 93 Gurgaon,2025,Jan,Q1,Apartment,19279.428571428572
Gurgaon,Sector 93 Gurgaon,2025,Jan,Q1,Other,12662.5
Gurgaon,Sector 93 Gurgaon,2025,Mar,Q1,Apartment,13757.76923076923
Gurgaon,Sector 93 Gurgaon,2025,Mar,Q1,Other,15699.857142857143
Gurgaon,Sector 93 Gurgaon,2025,May,Q2,Apartment,11716.2
Gurgaon,Sector 93 Gurgaon,2025,May,Q2,Other,8864.0
Gurgaon,Sector 95 Gurgaon,2024,Apr,Q2,Other,7285.0
Gurgaon,Sector 95 Gurgaon,2024,Aug,Q3,Apartment,9530.0
Gurgaon,Sector 95 Gurgaon,2024,Aug,Q3,Other,10045.0
Gurgaon,Sector 95 Gurgaon,2024,Aug,Q3,Penthouse,12500.0
Gurgaon,Sector 95 Gurgaon,2024,Dec,Q4,Apartment,9429.142857142857
Gurgaon,Sector 95 Gurgaon,2024,Dec,Q4,Other,9934.166666666666
Gurgaon,Sector 95 Gurgaon,2024,Jul,Q3,Other,13116.0
Gurgaon,Sector 95 Gurgaon,2024,Nov,Q4,Apartment,9474.90322580645
Gurgaon,Sector 95 Gurgaon,2024,Nov,Q4,Other,7833.2
Gurgaon,Sector 95 Gurgaon,2024,Oct,Q4,Apartment,10167.676923076922
Gurgaon,Sector 95 Gurgaon,2024,Oct,Q4,Other,10133.857142857143
Gurgaon,Sector 95 Gurgaon,2024,Sep,Q3,Apartment,10967.5
Gurgaon,Sector 95 Gurgaon,2024,Sep,Q3,Other,9347.0
Gurgaon,Sector 95 Gurgaon,2025,Apr,Q2,Apartment,8873.82456140351
Gurgaon,Sector 95 Gurgaon,2025,Apr,Q2,Other,9257.2
Gurgaon,Sector 95 Gurgaon,2025,Apr,Q2,Penthouse,6720.0
Gurgaon,Sector 95 Gurgaon,2025,Feb,Q1,Apartment,10488.14705882353
Gurgaon,Sector 95 Gurgaon,2025,Feb,Q1,Other,9388.333333333334
Gurgaon,Sector 95 Gurgaon,2025,Jan,Q1,Apartment,11184.5
Gurgaon,Sector 95 Gurgaon,2025,Jan,Q1,Other,11661.0
Gurgaon,Sector 95 Gurgaon,2025,Mar,Q1,Apartment,10139.79365079365
Gurgaon,Sector 95 Gurgaon,2025,Mar,Q1,Other,7835.75
Gurgaon,Sector 95 Gurgaon,2025,May,Q2,Apartment,8673.2
Gurgaon,Sector 95A Gurgaon,2024,Aug,Q3,Other,11945.0
Gurgaon,Sector 95A Gurgaon,2024,Dec,Q4,Apartment,11363.666666666666
Gurgaon,Sector 95A Gurgaon,2024,Dec,Q4,Other,11594.0
Gurgaon,Sector 95A Gurgaon,2024,Nov,Q4,Apartment,10826.08695652174
Gurgaon,Sector 95A Gurgaon,2024,Nov,Q4,Other,10438.666666666666
Gurgaon,Sector 95A Gurgaon,2024,Nov,Q4,Villa,11667.0
Gurgaon,Sector 95A Gurgaon,2024,Oct,Q4,Apartment,11202.833333333334
Gurgaon,Sector 95A Gurgaon,2024,Oct,Q4,Other,11073.166666666666
Gurgaon,Sector 95A Gurgaon,2024,Sep,Q3,Apartment,12462.5
Gurgaon,Sector 95A Gurgaon,2025,Apr,Q2,Apartment,11042.857142857143
Gurgaon,Sector 95A Gurgaon,2025,Apr,Q2,Other,10093.25
Gurgaon,Sector 95A Gurgaon,2025,Feb,Q1,Apartment,10421.307692307691
Gurgaon,Sector 95A Gurgaon,2025,Feb,Q1,Other,11822.5
Gurgaon,Sector 95A Gurgaon,2025,Jan,Q1,Apartment,10143.777777777777
Gurgaon,Sector 95A Gurgaon,2025,Jan,Q1,Other,11308.5
Gurgaon,Sector 95A Gurgaon,2025,Mar,Q1,Apartment,10810.888888888889
Gurgaon,Sector 95A Gurgaon,2025,Mar,Q1,Other,11714.666666666666
Gurgaon,Sector 95A Gurgaon,2025,May,Q2,Apartment,9925.0
Gurgaon,Sector 99,2024,Aug,Q3,Other,10329.0
Gurgaon,Sector 99,2024,Dec,Q4,Apartment,10582.030303030304
Gurgaon,Sector 99,2024,Dec,Q4,Other,10148.0
Gurgaon,Sector 99,2024,Dec,Q4,Penthouse,8450.0
Gurgaon,Sector 99,2024,Nov,Q4,Apartment,10484.648648648648
Gurgaon,Sector 99,2024,Nov,Q4,Other,12060.64705882353
Gurgaon,Sector 99,2024,Nov,Q4,Penthouse,9166.666666666666
Gurgaon,Sector 99,2024,Oct,Q4,Apartment,10798.257575757576
Gurgaon,Sector 99,2024,Oct,Q4,Other,12109.0
Gurgaon,Sector 99,2024,Oct,Q4,Penthouse,15003.5
Gurgaon,Sector 99,2024,Sep,Q3,Apartment,12636.8
Gurgaon,Sector 99,2024,Sep,Q3,Other,11261.5
Gurgaon,Sector 99,2024,Sep,Q3,Penthouse,10200.0
Gurgaon,Sector 99,2025,Apr,Q2,Apartment,11303.148514851486
Gurgaon,Sector 99,2025,Apr,Q2,Other,12436.058823529413
Gurgaon,Sector 99,2025,Apr,Q2,Penthouse,10543.333333333334
Gurgaon,Sector 99,2025,Feb,Q1,Apartment,11530.978021978022
Gurgaon,Sector 99,2025,Feb,Q1,Other,12353.8125
Gurgaon,Sector 99,2025,Feb,Q1,Penthouse,15003.5
Gurgaon,Sector 99,2025,Jan,Q1,Apartment,10497.447916666666
Gurgaon,Sector 99,2025,Jan,Q1,Other,10704.846153846154
Gurgaon,Sector 99,2025,Mar,Q1,Apartment,10284.681818181818
Gurgaon,Sector 99,2025,Mar,Q1,Other,11654.5
Gurgaon,Sector 99,2025,Mar,Q1,Penthouse,11000.0
Gurgaon,Sector 99,2025,May,Q2,Apartment,10839.235294117647
Gurgaon,Sector 99,2025,May,Q2,Other,9644.0
Gurgaon,Sector 99 Gurgaon,2024,Nov,Q4,Apartment,16291.0
Gurgaon,Sector 99 Gurgaon,2024,Oct,Q4,Other,8942.0
Gurgaon,Sector 99 Gurgaon,2024,Oct,Q4,Penthouse,12322.0
Gurgaon,Sector 99 Gurgaon,2024,Sep,Q3,Apartment,10312.0
Gurgaon,Sector 99 Gurgaon,2025,Apr,Q2,Apartment,10297.0
Gurgaon,Sector 99 Gurgaon,2025,Feb,Q1,Apartment,15079.0
Gurgaon,Sector 99 Gurgaon,2025,May,Q2,Apartment,9285.0
Gurgaon,Sector 99A,2024,Aug,Q3,Other,11692.0
Gurgaon,Sector 99A,2024,Dec,Q4,Apartment,9484.692307692309
Gurgaon,Sector 99A,2024,Dec,Q4,Other,11244.0
Gurgaon,Sector 99A,2024,Nov,Q4,Apartment,9115.18918918919
Gurgaon,Sector 99A,2024,Nov,Q4,Other,8758.42857142857
Gurgaon,Sector 99A,2024,Oct,Q4,Apartment,10184.0
Gurgaon,Sector 99A,2024,Oct,Q4,Other,10986.636363636364
Gurgaon,Sector 99A,2024,Sep,Q3,Apartment,10725.0
Gurgaon,Sector 99A,2024,Sep,Q3,Other,10531.0
Gurgaon,Sector 99A,2025,Apr,Q2,Apartment,10533.742857142857
Gurgaon,Sector 99A,2025,Apr,Q2,Other,10485.25
Gurgaon,Sector 99A,2025,Apr,Q2,Studio,9213.0
Gurgaon,Sector 99A,2025,Feb,Q1,Apartment,9869.914285714285
Gurgaon,Sector 99A,2025,Feb,Q1,Other,11161.833333333334
Gurgaon,Sector 99A,2025,Jan,Q1,Apartment,10342.5
Gurgaon,Sector 99A,2025,Jan,Q1,Other,9104.0
Gurgaon,Sector 99A,2025,Mar,Q1,Apartment,11155.038461538461
Gurgaon,Sector 99A,2025,Mar,Q1,Other,11790.333333333334
Gurgaon,Sector 99A,2025,May,Q2,Apartment,11191.5
Gurgaon,Sector 99A Gurgaon,2024,Aug,Q3,Apartment,8520.0
Gurgaon,Sector 99A Gurgaon,2024,Dec,Q4,Apartment,9614.0
Gurgaon,Sector 99A Gurgaon,2024,Nov,Q4,Apartment,8321.75
Gurgaon,Sector 99A Gurgaon,2024,Oct,Q4,Apartment,9090.0
Gurgaon,Sector 99A Gurgaon,2024,Oct,Q4,Other,9709.0
Gurgaon,Sector 99A Gurgaon,2024,Sep,Q3,Apartment,8997.0
Gurgaon,Sector 99A Gurgaon,2024,Sep,Q3,Other,10857.0
Gurgaon,Sector 99A Gurgaon,2025,Apr,Q2,Apartment,7857.666666666667
Gurgaon,Sector 99A Gurgaon,2025,Jan,Q1,Apartment,10139.25
Gurgaon,Sector 99A Gurgaon,2025,Mar,Q1,Apartment,13416.0
Gurgaon,Sector 9A Gurgaon,2024,Aug,Q3,Apartment,9706.0
Gurgaon,Sector 9A Gurgaon,2024,Dec,Q4,Apartment,8200.0
Gurgaon,Sector 9A Gurgaon,2024,Nov,Q4,Apartment,7916.0
Gurgaon,Sector 9A Gurgaon,2024,Nov,Q4,Other,6468.0
Gurgaon,Sector 9A Gurgaon,2024,Oct,Q4,Apartment,7940.0
Gurgaon,Sector 9A Gurgaon,2024,Sep,Q3,Apartment,6969.0
Gurgaon,Sector 9A Gurgaon,2025,Apr,Q2,Apartment,6790.0
Gurgaon,Sector 9A Gurgaon,2025,Apr,Q2,Other,7222.0
Gurgaon,Sector 9A Gurgaon,2025,Feb,Q1,Apartment,10526.0
Gurgaon,Sector 9A Gurgaon,2025,Mar,Q1,Apartment,9155.5
Gurgaon,Sector-2 Sohna,2024,Oct,Q4,Apartment,7957.2
Gurgaon,Sector-2 Sohna,2025,Apr,Q2,Apartment,6748.0
Gurgaon,Sector-2 Sohna,2025,Feb,Q1,Other,10186.0
Gurgaon,Sector-2 Sohna,2025,Jan,Q1,Apartment,10367.0
Gurgaon,Sector-2 Sohna,2025,Mar,Q1,Apartment,6467.0
Gurgaon,Sector-33 Sohna,2024,Aug,Q3,Other,15081.0
Gurgaon,Sector-33 Sohna,2024,Dec,Q4,Apartment,13523.736842105263
Gurgaon,Sector-33 Sohna,2024,Dec,Q4,Other,13863.727272727272
Gurgaon,Sector-33 Sohna,2024,Jul,Q3,Apartment,11669.0
Gurgaon,Sector-33 Sohna,2024,Nov,Q4,Apartment,13099.0
Gurgaon,Sector-33 Sohna,2024,Nov,Q4,Other,10033.204545454546
Gurgaon,Sector-33 Sohna,2024,Nov,Q4,Plot,5781.666666666667
Gurgaon,Sector-33 Sohna,2024,Nov,Q4,Villa,9783.423076923076
Gurgaon,Sector-33 Sohna,2024,Oct,Q4,Apartment,13033.925925925925
Gurgaon,Sector-33 Sohna,2024,Oct,Q4,Other,10863.615384615385
Gurgaon,Sector-33 Sohna,2024,Sep,Q3,Apartment,12312.111111111111
Gurgaon,Sector-33 Sohna,2024,Sep,Q3,Other,14719.6
Gurgaon,Sector-33 Sohna,2025,Apr,Q2,Apartment,12931.934782608696
Gurgaon,Sector-33 Sohna,2025,Apr,Q2,Other,13513.882352941177
Gurgaon,Sector-33 Sohna,2025,Apr,Q2,Villa,12126.0
Gurgaon,Sector-33 Sohna,2025,Feb,Q1,Apartment,12811.868421052632
Gurgaon,Sector-33 Sohna,2025,Feb,Q1,Other,14335.181818181818
Gurgaon,Sector-33 Sohna,2025,Feb,Q1,Villa,13718.2
Gurgaon,Sector-33 Sohna,2025,Jan,Q1,Apartment,14706.186046511628
Gurgaon,Sector-33 Sohna,2025,Jan,Q1,Other,11688.54054054054
Gurgaon,Sector-33 Sohna,2025,Jan,Q1,Plot,10681.4
Gurgaon,Sector-33 Sohna,2025,Jan,Q1,Villa,13347.42857142857
Gurgaon,Sector-33 Sohna,2025,Mar,Q1,Apartment,13273.2
Gurgaon,Sector-33 Sohna,2025,Mar,Q1,Other,14235.6
Gurgaon,Sector-33 Sohna,2025,Mar,Q1,Villa,5908.0
Gurgaon,Sector-33 Sohna,2025,May,Q2,Apartment,12976.333333333334
Gurgaon,Sector-33 Sohna,2025,May,Q2,Other,9141.5
Gurgaon,Sector-35 Sohna,2024,Dec,Q4,Apartment,9834.0
Gurgaon,Sector-35 Sohna,2024,Dec,Q4,Other,10176.0
Gurgaon,Sector-35 Sohna,2024,Nov,Q4,Apartment,10364.142857142857
Gurgaon,Sector-35 Sohna,2024,Nov,Q4,Other,10440.666666666666
Gurgaon,Sector-35 Sohna,2024,Oct,Q4,Apartment,8788.333333333334
Gurgaon,Sector-35 Sohna,2024,Oct,Q4,Other,10812.0
Gurgaon,Sector-35 Sohna,2024,Oct,Q4,Penthouse,11500.0
Gurgaon,Sector-35 Sohna,2025,Apr,Q2,Apartment,7037.5
Gurgaon,Sector-35 Sohna,2025,Apr,Q2,Other,9602.6
Gurgaon,Sector-35 Sohna,2025,Feb,Q1,Apartment,12757.0
Gurgaon,Sector-35 Sohna,2025,Feb,Q1,Other,6921.0
Gurgaon,Sector-35 Sohna,2025,Jan,Q1,Apartment,10116.8
Gurgaon,Sector-35 Sohna,2025,Jan,Q1,Other,11988.0
Gurgaon,Sector-35 Sohna,2025,Mar,Q1,Apartment,8941.0
Gurgaon,Sector-35 Sohna,2025,Mar,Q1,Other,11745.666666666666
Gurgaon,Sector-4 Sohna,2024,Sep,Q3,Apartment,9635.0
Gurgaon,Sector-5 Sohna,2024,Dec,Q4,Other,7874.0
Gurgaon,Sector-5 Sohna,2024,Nov,Q4,Other,5284.4
Gurgaon,Sector-5 Sohna,2024,Oct,Q4,Apartment,6511.0
Gurgaon,Sector-5 Sohna,2024,Oct,Q4,Other,6801.0
Gurgaon,Sector-5 Sohna,2025,Apr,Q2,Apartment,7057.0
Gurgaon,Sector-5 Sohna,2025,Feb,Q1,Other,3000.0
Gurgaon,Sector-5 Sohna,2025,Jan,Q1,Apartment,8331.0
Gurgaon,Sector-5 Sohna,2025,Jan,Q1,Other,5530.0
Gurgaon,Sector-5 Sohna,2025,Mar,Q1,Apartment,7824.5
Gurgaon,Sector-5 Sohna,2025,Mar,Q1,Other,9022.0
Gurgaon,Shakti Nagar,2025,Mar,Q1,Apartment,8750.0
Gurgaon,Shankar Vihar,2025,Mar,Q1,Apartment,17194.5
Gurgaon,Shastri Nagar Industrial Area,2025,Apr,Q2,Apartment,15694.0
Gurgaon,Sheetla Colony,2025,Feb,Q1,Apartment,2691.0
Gurgaon,Shiv Nagar,2024,Sep,Q3,Plot,9333.0
Gurgaon,Shivpuri,2024,Oct,Q4,Other,8000.0
Gurgaon,Shivpuri,2025,Apr,Q2,Other,7157.5
Gurgaon,Shivpuri,2025,Feb,Q1,Apartment,9411.0
Gurgaon,Siddharth vihar,2024,Oct,Q4,Apartment,10500.0
Gurgaon,Signature Global Daxin Vistas,2024,Oct,Q4,Apartment,10506.0
Gurgaon,Signature Global Daxin Vistas,2025,Feb,Q1,Other,13225.0
Gurgaon,Sihi Village,2024,Nov,Q4,Villa,7466.0
Gurgaon,Sihi Village,2024,Oct,Q4,Other,8709.0
Gurgaon,Sihi Village,2024,Oct,Q4,Villa,10786.75
Gurgaon,Sihi Village,2025,Feb,Q1,Villa,10695.0
Gurgaon,Sihi Village,2025,Jan,Q1,Villa,21125.5
Gurgaon,Sihi Village,2025,Mar,Q1,Other,12202.0
Gurgaon,Sihi Village,2025,Mar,Q1,Villa,13748.0
Gurgaon,Sikandarpur Badha,2024,Nov,Q4,Apartment,11695.0
Gurgaon,Sikandarpur Badha,2024,Oct,Q4,Apartment,15714.0
Gurgaon,Sikandarpur Badha,2024,Oct,Q4,Other,10365.0
Gurgaon,Sikandarpur Badha,2025,Apr,Q2,Apartment,11370.0
Gurgaon,Sikandarpur Badha,2025,Feb,Q1,Apartment,13444.75
Gurgaon,Sikandarpur Badha,2025,Mar,Q1,Apartment,8915.2
Gurgaon,Sikandarpur Badha,2025,May,Q2,Apartment,11212.0
Gurgaon,Silokhera,2025,Mar,Q1,Apartment,7000.0
Gurgaon,Sohna,2024,Aug,Q3,Apartment,9969.933333333332
Gurgaon,Sohna,2024,Aug,Q3,Other,9253.42857142857
Gurgaon,Sohna,2024,Dec,Q4,Apartment,9268.756756756757
Gurgaon,Sohna,2024,Dec,Q4,Other,9912.70588235294
Gurgaon,Sohna,2024,Dec,Q4,Penthouse,6944.0
Gurgaon,Sohna,2024,Jul,Q3,Apartment,11358.5
Gurgaon,Sohna,2024,Jul,Q3,Other,7388.5
Gurgaon,Sohna,2024,Nov,Q4,Apartment,7319.490196078431
Gurgaon,Sohna,2024,Nov,Q4,Other,8078.411764705882
Gurgaon,Sohna,2024,Nov,Q4,Penthouse,7941.0
Gurgaon,Sohna,2024,Nov,Q4,Plot,3955.0
Gurgaon,Sohna,2024,Nov,Q4,Studio,9784.0
Gurgaon,Sohna,2024,Oct,Q4,Apartment,8417.229166666666
Gurgaon,Sohna,2024,Oct,Q4,Other,9443.591549295774
Gurgaon,Sohna,2024,Oct,Q4,Studio,18350.0
Gurgaon,Sohna,2024,Sep,Q3,Apartment,9574.558823529413
Gurgaon,Sohna,2024,Sep,Q3,Other,10735.42857142857
Gurgaon,Sohna,2025,Apr,Q2,Apartment,9108.684848484849
Gurgaon,Sohna,2025,Apr,Q2,Other,9698.828571428572
Gurgaon,Sohna,2025,Apr,Q2,Plot,6885.0
Gurgaon,Sohna,2025,Feb,Q1,Apartment,9950.11607142857
Gurgaon,Sohna,2025,Feb,Q1,Other,9618.237288135593
Gurgaon,Sohna,2025,Jan,Q1,Apartment,9573.662068965517
Gurgaon,Sohna,2025,Jan,Q1,Other,10052.487804878048
Gurgaon,Sohna,2025,Jan,Q1,Plot,3955.0
Gurgaon,Sohna,2025,Mar,Q1,Apartment,9117.17857142857
Gurgaon,Sohna,2025,Mar,Q1,Other,9487.142857142857
Gurgaon,Sohna,2025,Mar,Q1,Plot,8213.0
Gurgaon,Sohna,2025,Mar,Q1,Villa,8437.0
Gurgaon,Sohna,2025,May,Q2,Apartment,9367.470588235294
Gurgaon,Sohna,2025,May,Q2,Other,8439.1875
Gurgaon,Sohna Road,2024,Nov,Q4,Apartment,4360.5
Gurgaon,Sohna Road,2024,Oct,Q4,Apartment,12467.0
Gurgaon,Sohna Road,2024,Oct,Q4,Other,4507.0
Gurgaon,Sohna Road,2025,Apr,Q2,Apartment,10706.75
Gurgaon,Sohna Road,2025,Apr,Q2,Other,15000.0
Gurgaon,Sohna Road,2025,Feb,Q1,Apartment,12771.5
Gurgaon,Sohna Road,2025,Jan,Q1,Apartment,13959.5
Gurgaon,Sohna Road,2025,Jan,Q1,Other,14035.0
Gurgaon,Sohna Sector 2,2024,Nov,Q4,Apartment,9994.0
Gurgaon,Sohna Sector 2,2024,Nov,Q4,Other,7197.333333333333
Gurgaon,Sohna Sector 2,2024,Oct,Q4,Apartment,7272.0
Gurgaon,Sohna Sector 2,2024,Sep,Q3,Other,9251.0
Gurgaon,Sohna Sector 2,2025,Apr,Q2,Apartment,10541.461538461539
Gurgaon,Sohna Sector 2,2025,Feb,Q1,Apartment,10187.0
Gurgaon,Sohna Sector 2,2025,Mar,Q1,Apartment,8836.333333333334
Gurgaon,Sohna Sector 2,2025,Mar,Q1,Other,4000.0
Gurgaon,Sohna Sector 2,2025,May,Q2,Other,18608.0
Gurgaon,Sohna Sector 33,2024,Dec,Q4,Apartment,9790.818181818182
Gurgaon,Sohna Sector 33,2024,Dec,Q4,Other,13001.0
Gurgaon,Sohna Sector 33,2024,Nov,Q4,Apartment,9959.115384615385
Gurgaon,Sohna Sector 33,2024,Nov,Q4,Other,8016.0
Gurgaon,Sohna Sector 33,2024,Oct,Q4,Apartment,9667.5
Gurgaon,Sohna Sector 33,2024,Oct,Q4,Other,11202.75
Gurgaon,Sohna Sector 33,2024,Sep,Q3,Apartment,14600.666666666666
Gurgaon,Sohna Sector 33,2024,Sep,Q3,Other,12137.0
Gurgaon,Sohna Sector 33,2025,Apr,Q2,Apartment,10699.475
Gurgaon,Sohna Sector 33,2025,Apr,Q2,Other,11223.192307692309
Gurgaon,Sohna Sector 33,2025,Feb,Q1,Apartment,10876.518518518518
Gurgaon,Sohna Sector 33,2025,Feb,Q1,Other,11406.666666666666
Gurgaon,Sohna Sector 33,2025,Jan,Q1,Apartment,10413.551724137931
Gurgaon,Sohna Sector 33,2025,Jan,Q1,Other,10589.074074074075
Gurgaon,Sohna Sector 33,2025,Mar,Q1,Apartment,10498.192307692309
Gurgaon,Sohna Sector 33,2025,Mar,Q1,Other,10526.0
Gurgaon,Sohna Sector 33,2025,May,Q2,Apartment,12002.0
Gurgaon,Sohna Sector 36,2024,Aug,Q3,Other,9317.0
Gurgaon,Sohna Sector 36,2024,Dec,Q4,Apartment,9250.0
Gurgaon,Sohna Sector 36,2024,Dec,Q4,Other,9740.333333333334
Gurgaon,Sohna Sector 36,2024,Nov,Q4,Apartment,8984.666666666666
Gurgaon,Sohna Sector 36,2024,Nov,Q4,Other,12654.333333333334
Gurgaon,Sohna Sector 36,2024,Oct,Q4,Apartment,9447.5
Gurgaon,Sohna Sector 36,2024,Oct,Q4,Other,11396.8
Gurgaon,Sohna Sector 36,2024,Oct,Q4,Plot,11607.0
Gurgaon,Sohna Sector 36,2024,Sep,Q3,Apartment,9261.0
Gurgaon,Sohna Sector 36,2024,Sep,Q3,Plot,16071.0
Gurgaon,Sohna Sector 36,2025,Apr,Q2,Apartment,9498.5
Gurgaon,Sohna Sector 36,2025,Apr,Q2,Other,12111.6
Gurgaon,Sohna Sector 36,2025,Feb,Q1,Other,9779.666666666666
Gurgaon,Sohna Sector 36,2025,Jan,Q1,Apartment,8680.57142857143
